url,phone_numbers,social_media_links,addresses,error
http://shah-impex.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,403 Client Error: Forbidden for url: https://shah-impex.com/
http://yogawithorly.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='yogawithorly.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087020>: Failed to resolve 'yogawithorly.com' ([Errno 11001] getaddrinfo failed)""))"
http://happydaycreations.net,,"{'facebook': ['https://www.facebook.com/happydaycreations'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://libanswers.shadygrove.umd.edu,6020799; 301738301; +13017386020,"{'facebook': ['https://www.facebook.com/USGPriddyLibrary'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://putitontheglass.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://gougeon.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://sonicshopper.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='sonicshopper.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B086690>: Failed to resolve 'sonicshopper.com' ([Errno 11001] getaddrinfo failed)""))"
http://d30ufu6vr9yoyg.cloudfront.net,50677772; 8007722085,"{'facebook': ['https://www.facebook.com/WartburgCollege', 'https://www.facebook.com/wartburgcollege'], 'twitter': ['https://www.twitter.com/wartburgcollege', 'https://www.twitter.com/WartburgCollege'], 'linkedin': [], 'instagram': ['https://www.instagram.com/wartburgcollege'], 'youtube': ['https://www.youtube.com/user/wartburgweb']}",100 Wartburg Blvd.,
http://darstproperties.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPSConnectionPool(host='darstproperties.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1028)')))"
http://teriorr.weebly.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/thebeboplab'], 'youtube': []}",,
http://worldsframedbywords.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='worldsframedbywords.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087AC0>: Failed to resolve 'worldsframedbywords.com' ([Errno 11001] getaddrinfo failed)""))"
http://auroratechservices.com,2817400,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","2121 Sage Road, Suite 150 Houston, TX 77056",
http://godsministryfellowship.com,1877807,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://homeworkninjas.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='homeworkninjas.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087790>: Failed to resolve 'homeworkninjas.com' ([Errno 11001] getaddrinfo failed)""))"
http://vickcarneylaw.com,8175965533; 817596817,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://azrielassetmgmt.com,7185646232; 11234564,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","3512 Quentin Road, Suite 202",
http://carrettausa.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://puppetheap.com,,"{'facebook': ['https://www.facebook.com/puppetheap'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/company/puppetheap'], 'instagram': ['https://www.instagram.com/puppetheap'], 'youtube': ['https://www.youtube.com/user/puppetheap']}",,
http://marinbaroque.org,,"{'facebook': ['https://www.facebook.com/marin.baroque'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/marinbaroque'], 'youtube': []}","1330 Lincoln Ave Ste 306, San Rafael, CA 94901",
http://myacem.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPSConnectionPool(host='myacem.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')))"
http://par1cleaners.business.site,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://par1cleaners.business.site/
http://acupuncture-oriental-massage.business.site,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://acupuncture-oriental-massage.business.site/
http://bluemercury.com,,"{'facebook': ['https://www.facebook.com/bluemercury'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/bluemercury'], 'youtube': []}",,
http://cryptonewsupdate.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://greenbikerentals.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='greenbikerentals.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087AC0>: Failed to resolve 'greenbikerentals.com' ([Errno 11001] getaddrinfo failed)""))"
http://riolentoranch.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='riolentoranch.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA016A0>: Failed to resolve 'riolentoranch.com' ([Errno 11002] getaddrinfo failed)""))"
http://teambuildergroup.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://teambuildergroup.com/
http://vpropertysolutions.com,+14842020710,"{'facebook': ['https://www.facebook.com/vantagepropertysolutions'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/vantagepropertysolutions'], 'youtube': []}",,
http://embodyacupuncture.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",511 Sixth Ave.,
http://neilheffernan.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://paynespringsumc.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://castoreclothing.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='castoreclothing.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087460>: Failed to resolve 'castoreclothing.com' ([Errno 11001] getaddrinfo failed)""))"
http://palaciopet.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='palaciopet.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087020>: Failed to resolve 'palaciopet.com' ([Errno 11001] getaddrinfo failed)""))"
http://wilkins-grocery.edan.io,8044938660,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","55 Crookhorn Rd, Montross, VA 22520",
http://artandglamstudio.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: https://artandglamstudio.com/
http://fayreconsulting.com,,"{'facebook': [], 'twitter': [], 'linkedin': ['https://www.linkedin.com/in/ericafayre'], 'instagram': [], 'youtube': []}",,
http://it10103.wordpress.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://overlakecollie.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://hollytreeservice.net,+18454772104,"{'facebook': ['https://www.facebook.com/profile.php'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/hollytreeservice'], 'youtube': []}",,
http://lalupitaberwyn.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,Not HTML content (type: )
http://paradiseatlasttravel.com,9123088311,"{'facebook': ['https://www.facebook.com/Brandi-Cutrell-Cruise-Planners-1550468978606361'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://pcinapa.com,88210746; 87002864; 87031865,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","3507 Main St NE Los Lunas, NM 87031; 3507 Main St. NE Los Lunas, NM. 87031",
http://sanchez-lawn-care-and-landscaping-services.business.site,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://sanchez-lawn-care-and-landscaping-services.business.site/
http://carissahannumtherapy.com,1982133; 0701012,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://hometheatersystemgainesville.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='hometheatersystemgainesville.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087790>: Failed to resolve 'hometheatersystemgainesville.com' ([Errno 11001] getaddrinfo failed)""))"
http://mctierart.com,2127601228,"{'facebook': ['https://www.facebook.com/mctierart'], 'twitter': ['https://www.twitter.com/McTierArt'], 'linkedin': ['https://www.linkedin.com/in/jacemctier'], 'instagram': ['https://www.instagram.com/mctierart'], 'youtube': ['https://www.youtube.com/channel/UCdn2ooY474ZECXgGyw_RGaQ']}",,
http://myfriendsandme.net,,"{'facebook': ['https://www.facebook.com/myfriendsandmeinc'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/myfriendsandme_inc'], 'youtube': []}",,
http://pestcontrolmodestoca.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='pestcontrolmodestoca.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0869C0>: Failed to resolve 'pestcontrolmodestoca.org' ([Errno 11001] getaddrinfo failed)""))"
http://horizon-international.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='horizon-international.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B086BE0>: Failed to resolve 'horizon-international.com' ([Errno 11001] getaddrinfo failed)""))"
http://imcl-conference.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://knickonwood.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,500 Server Error: Internal Server Error for url: http://knickonwood.com/
http://lukesmma.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='lukesmma.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0868B0>: Failed to resolve 'lukesmma.com' ([Errno 11002] getaddrinfo failed)""))"
http://accubuiltnw.com,2538024841; 253%208024841,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://carriecrespo.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://celebaesthetics.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='celebaesthetics.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x000001DF6B086CF0>, 'Connection to celebaesthetics.com timed out. (connect timeout=15)'))"
http://dorsettchapel.org,,"{'facebook': ['https://www.facebook.com/dorsettchapel'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/dorsettchapel'], 'youtube': []}",1280 Hollywood Drive,
http://hudsonlux365.com,+1305928; +1305%209280661,"{'facebook': ['https://www.facebook.com/hudsonlux365'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/hudsonlux365'], 'youtube': ['https://www.youtube.com/channel/UCkI4UgyOkG5CoRbOZIijCYQ']}","66 W Flagler street Suite 900 Miami, Fl dispatch@hudsonlux365.com +1(305) 928-0661",
http://velabrand.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://awbrueggemann.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,403 Client Error: Forbidden for url: http://awbrueggemann.com/
http://rhcapco.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://bintiboutique.llc,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://elegantdjservices.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://fccherrick.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://shiftflg.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,403 Client Error: Forbidden for url: http://shiftflg.com/
http://coastaldefense.business.site,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://coastaldefense.business.site/
http://itlogo.net,15350552; 15350552180,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://southernuc.com,//19128982227; 9128982227; //18433574357; //19128982277,"{'facebook': ['https://www.facebook.com/SouthernUrgentCare', 'https://www.facebook.com/pages'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/accounts'], 'youtube': []}",,
http://prlassociates.net,6077858381,"{'facebook': ['https://www.facebook.com/PRLAssociates'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","110 Grant Avenue, Endicott, NY 13760",
http://sewardlostlakelodge.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='sewardlostlakelodge.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0868B0>: Failed to resolve 'sewardlostlakelodge.com' ([Errno 11002] getaddrinfo failed)""))"
http://cahabacreative.com,,"{'facebook': ['https://www.facebook.com/cahabacreative'], 'twitter': ['https://www.twitter.com/cahabacreative'], 'linkedin': ['https://www.linkedin.com/in/cahabacreative'], 'instagram': [], 'youtube': []}",,
http://eattacorepublic.com,,"{'facebook': ['https://www.facebook.com/TheTacoRepublic'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/eattacorepublic'], 'youtube': []}",,
http://ehardts.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,403 Client Error: Forbidden for url: http://ehardts.com/
http://secondnaturedesignsmv.com,02539627,"{'facebook': ['https://www.facebook.com/SecondNatureDesignsMV'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/in/renee-clermont-5896095a'], 'instagram': ['https://www.instagram.com/secondnaturedesignsmv'], 'youtube': []}",,
http://skgfitness.training,,"{'facebook': ['https://www.facebook.com/SKGFitnessTraining'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://crazy.builders,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='crazy.builders', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087790>: Failed to resolve 'crazy.builders' ([Errno 11001] getaddrinfo failed)""))"
http://laurafoxreel.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://littleredfarmhousegifts.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='littleredfarmhousegifts.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA01150>: Failed to resolve 'littleredfarmhousegifts.net' ([Errno 11001] getaddrinfo failed)""))"
http://msconfinance.com,,"{'facebook': ['https://www.facebook.com/ms.confinance'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/ms.confinance'], 'youtube': []}",,
http://reflexdelivery.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,409 Client Error: Conflict for url: http://reflexdelivery.com/
http://rollupdoorrepairnyc.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","NYC , NY 11101",
http://yoursbasource.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://acifund.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://capricommercialcapital.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://cherrycreektributaries.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='cherrycreektributaries.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087DF0>: Failed to resolve 'cherrycreektributaries.com' ([Errno 11001] getaddrinfo failed)""))"
http://amplifiedconcepts.com,,"{'facebook': ['https://www.facebook.com/AmplifiedConcepts'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/company/amplifiedconcepts'], 'instagram': ['https://www.instagram.com/amplifiedconcepts'], 'youtube': []}",,
http://marriagecounselingmemphis.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='marriagecounselingmemphis.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087BD0>: Failed to resolve 'marriagecounselingmemphis.com' ([Errno 11001] getaddrinfo failed)""))"
http://silverbaytech.com,,"{'facebook': [], 'twitter': ['https://www.twitter.com/SilverBayTech'], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://borderwarswrestling.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://brentwood365.com,,"{'facebook': ['https://www.facebook.com/search618'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","Home for Sale: 


                                                  1521  Oriole Lane, 
                                                Brentwood, MO 63144; 2501  Cecelia Avenue (Price: $219,000); Property For Rent or Lease: 


                                                  2817  Hilldale Avenue, 
                                                Brentwood, MO 63144; 2904  Collier Avenue (Price: $848,900); Home for Sale:  


                                                  8823  Pine Avenue, 
                                                Brentwood, MO 63144; 2503  Louis Avenue (Price: $275,000); 8823  Pine Avenue (Price: $425,000); Home for Sale:  


                                                  1521  Oriole Lane, 
                                                Brentwood, MO 63144; Property For Rent or Lease:  


                                                  2817  Hilldale Avenue, 
                                                Brentwood, MO 63144; 1521  Oriole Lane (Price: $189,500); 2017  Woodsey Drive (Price: $945,000); Home for Sale: 


                                                  8823  Pine Avenue, 
                                                Brentwood, MO 63144",
http://bubsnola.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://deliverance-ministry-new-york.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,500 Server Error: Internal Server Error for url: http://deliverance-ministry-new-york.com/
http://glovemitten.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='glovemitten.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0868B0>: Failed to resolve 'glovemitten.com' ([Errno 11001] getaddrinfo failed)""))"
http://loudandclaire.com,,"{'facebook': ['https://www.facebook.com/loudandclaire'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://myfocuspsych.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='myfocuspsych.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087020>: Failed to resolve 'myfocuspsych.com' ([Errno 11001] getaddrinfo failed)""))"
http://xpressbenefits.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPSConnectionPool(host='xpressbenefits.net', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1028)')))"
http://crestonhousefl.com,8005872287,"{'facebook': ['https://www.facebook.com/coastalrealtyandpropertymanagement'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/CoastalRealtyFL'], 'youtube': ['https://www.youtube.com/user/Coastalrealtyfl']}",,
http://dreamlab.design,+1240796,"{'facebook': ['https://www.facebook.com/dreamlabcreativeideas'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/company/80255973'], 'instagram': ['https://www.instagram.com/dreamlab.creative'], 'youtube': []}",,
http://karrgroupco.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://paigeleblanc.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: https://paigeleblanc.com/
http://quick9.io,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='quick9.io', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to resolve 'quick9.io' ([Errno 11002] getaddrinfo failed)""))"
http://tefftfoundation.com,1603472,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",", a 501(c)(3) organization, is tax deductible • 5 Meetinghouse Road • Bedford, NH 03110",
http://winningham-iron-metal.business.site,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: http://winningham-iron-metal.business.site/
http://budgetmobilehometransport.com,+14058802041; 4052041,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",24300 County Rd 230,
http://fineartsbiz.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://sammycarlosdelicatessencatering.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,Not HTML content (type: )
http://eventsbyabel.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='eventsbyabel.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B087020>: Failed to resolve 'eventsbyabel.com' ([Errno 11001] getaddrinfo failed)""))"
http://aproa.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://ftworthepoxyflooring.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='ftworthepoxyflooring.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6B0868B0>: Failed to resolve 'ftworthepoxyflooring.com' ([Errno 11001] getaddrinfo failed)""))"
http://gsiprint.com,2489600079; 2489600077,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}","3100 Old Farm Lane, Suite 10 Walled Lake, MI 48390-1652",
http://hellorichmond.net,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: https://hellorichmond.net/
http://highbrow-beauty.com,,"{'facebook': ['https://www.facebook.com/permanentmakeupbytasia'], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://kikimo.com,,"{'facebook': ['https://www.facebook.com/kikimoinc'], 'twitter': ['https://www.twitter.com/KikimoInc'], 'linkedin': [], 'instagram': ['https://www.instagram.com/kikimoinc'], 'youtube': []}",,
http://krambu.com,+18334572628; +1833457,"{'facebook': ['https://www.facebook.com/Krambu-168023693759269'], 'twitter': [], 'linkedin': ['https://www.linkedin.com/company/Krambu'], 'instagram': [], 'youtube': ['https://www.youtube.com/channel/UCx8-bF4AGK50mLIQ8QMAoRQ']}",,
http://mhkeratin.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://muhlbauerlab.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='muhlbauerlab.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000001DF6B0878A0>: Failed to establish a new connection: [WinError 10061] No connection could be made because the target machine actively refused it'))"
http://positivesideofgolf.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://carolynlewismed.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,"HTTPConnectionPool(host='carolynlewismed.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x000001DF6DA01150>: Failed to resolve 'carolynlewismed.com' ([Errno 11001] getaddrinfo failed)""))"
http://dionisioducusin.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,404 Client Error: Not Found for url: https://www.dionisioducusin.com/
http://forsythvet.com,,"{'facebook': ['https://www.facebook.com/LazadaIndonesia'], 'twitter': ['https://www.twitter.com/LazadaID'], 'linkedin': ['https://www.linkedin.com/company/lazada'], 'instagram': ['https://www.instagram.com/lazada_id'], 'youtube': []}",,
http://hitsforhomeless.com,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://innsofcourt.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://oldtraditiontattoo.com,+13233335394,"{'facebook': ['https://www.facebook.com/oldtraditiontattoo'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/frost_bot', 'https://www.instagram.com/teixeira_tattoos', 'https://www.instagram.com/crunchie.mee', 'https://www.instagram.com/jlb_tattoos', 'https://www.instagram.com/oldtraditiontattoo'], 'youtube': []}",6548 Hollywood Blvd,
http://phalanxgrpservices.org,,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://wadeloans.com,+1726200; 7262001005,"{'facebook': [], 'twitter': [], 'linkedin': [], 'instagram': [], 'youtube': []}",,
http://dbdtravel.net,8663238728,"{'facebook': ['https://www.facebook.com/DestinationsByDesign'], 'twitter': [], 'linkedin': [], 'instagram': ['https://www.instagram.com/destinations_by_design'], 'youtube': []}",,
