url,phone_numbers,facebook_links,twitter_x_links,linkedin_links,instagram_links,youtube_links,addresses,error
http://yourvibrantnutrition.com,7328295146,https://www.facebook.com/Dietitianinfo,,https://www.linkedin.com/in/annette-o-neill-rdn-3182a5ba,https://www.instagram.com/wellnessoneill,https://www.youtube.com/user/watch,"151 Main Street,",
http://burst-media.com,,https://www.facebook.com/BurstMediaLLC,,,,,,
http://hightechautoservicesantamonica.com,,,,,,,,"HTTPConnectionPool(host='hightechautoservicesantamonica.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967BD0>: Failed to resolve 'hightechautoservicesantamonica.com' ([Errno 11002] getaddrinfo failed)""))"
http://rebeccathebadass.com,,,,,https://www.instagram.com/rebeccaekeating,,,
http://tsunamipolo.org,,https://www.facebook.com/SFTsunamiWaterPolo,,,https://www.instagram.com/sftsunamipolo,,,
http://bergesenterpriseinc.com,,,,,,,,
http://brooklyntreecompany.com,,,,,,,,"HTTPConnectionPool(host='brooklyntreecompany.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967BD0>: Failed to resolve 'brooklyntreecompany.com' ([Errno 11002] getaddrinfo failed)""))"
http://citycenterwaco.com,2547548989,https://www.facebook.com/photo.php; https://www.facebook.com/216687328438429; https://www.facebook.com/downtownwacotx,https://downtownwacotx.com/wp; https://twitter.com/intent; https://downtownwacotx.com/dine; https://downtownwacotx.com/about; https://downtownwacotx.com/events; https://downtownwacotx.com/shop; https://downtownwacotx.com/ccw; https://downtownwacotx.com/play; https://downtownwacotx.com/blog; https://downtownwacotx.com/lunch; https://downtownwacotx.com/parking; https://downtownwacotx.com/author; https://downtownwacotx.com/contact,,https://www.instagram.com/wacodowntown,,"Board of Directors Agenda Wednesday | September 25, 2024, | 3:00 PMLocation: 801 Elm Avenue…; The front door at 801 Elm Avenue may be locked due to COVID-19 precautions but…; 605 Austin Ave; Board of Directors Agenda Wednesday | August 28, 2024, | 3:00 PMLocation: 801 Elm Avenue…; Board of Directors Agenda Wednesday | February 28, 2024, | 3:00 PMLocation: 801 Elm Avenue…",
http://paysonhandyman.com,,,,,,,,
http://skdesignbuildllc.com,,https://www.facebook.com/sktcorp,https://twitter.com/SK_Technologies,https://www.linkedin.com/company/s,,https://www.youtube.com/user/sktcorp,,
http://adaini.com,,,,,,,,"HTTPConnectionPool(host='adaini.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA9679B0>: Failed to resolve 'adaini.com' ([Errno 11001] getaddrinfo failed)""))"
http://brilliantcityreiki.com,,,,,,,,404 Client Error: Not Found for url: https://brilliantcityreiki.com/
http://genfreellc.com,,https://www.facebook.com/100137179118600,,https://www.linkedin.com/company/genfree-llc,,,,
http://gentzlerelectric.com,2143412890; 12143412890,,,,,,"11545 Pagemill Rd, Dallas, TX 75243",
http://moorecapitalservices.net,,,,,,,,
http://amendedbeauty.com,,https://www.facebook.com/hue32,,,https://www.instagram.com/amendedbeauty; https://www.instagram.com/browbarinc_template,,4107 Outlook Blvd,
http://beautifulbodybabes.com,,,,,,,,"HTTPConnectionPool(host='beautifulbodybabes.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967570>: Failed to resolve 'beautifulbodybabes.com' ([Errno 11001] getaddrinfo failed)""))"
http://charlesmann-contracting.com,,,,,,,,401 Client Error: Unauthorized for url: https://www.charlesmann-contracting.com/
http://growthfutures.net,,,,,,,,404 Client Error: Not Found for url: http://growthfutures.net/
http://janarose.us,,,,,https://www.instagram.com/reel; https://www.instagram.com/p,,,
http://pearlcorker.wordpress.com,,,https://twitter.com/SatohsiLite; https://twitter.com/APompliano,,,https://www.youtube.com/user/watch,,
http://skinnerdaylilies.com,,,,,,,,
http://tamalpaistaichi.com,,,,,,,,
http://asahisuperdry.com,,,,,,,,
http://drrokh.com,,https://www.facebook.com/DoctorRokh,https://twitter.com/dr_rokh,https://www.linkedin.com/in/parastoo-chamanrokh-ph-d-a647616a,https://www.instagram.com/_dr.rokh_,https://www.youtube.com/channel/UCq6VtBR_Ir0w8-3KWk8dhGg,,
http://highwaydistribution.net,+1951210,https://www.facebook.com/boldthemes,https://twitter.com/bold_themes,,https://www.instagram.com/bold_themes,https://www.youtube.com/channel/UCPL5LgX32KsbQ1i9nV-xiKA,763 Williams Rd Palm Springs CA 92562,
http://kellyhohlainteriors.com,,https://www.facebook.com/hohlainteriors,,,https://www.instagram.com/kellyhohla,,,
http://lawrencedy.com,,,,,,,,
http://sullivanswcd.org,8452926552,https://www.facebook.com/profile.php,,,,,,
http://ergoactives.com,,,,,,,,403 Client Error: Forbidden for url: https://ergoactives.com/
http://grpinsurance.com,5617410,,,,,,,
http://laydomsouth.org,,,,,,,,
http://shoplakebuoy.com,,,,,,,,"HTTPConnectionPool(host='shoplakebuoy.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCB350>: Failed to resolve 'shoplakebuoy.com' ([Errno 11001] getaddrinfo failed)""))"
http://tambasamba.design,,,,,,,,
http://acornlawpc.com,8054093878,https://www.facebook.com/acornlaw,,,,,"310 N. Westlake Blvd, Suite 100 Westlake Village, CA 91362",
http://airelibreavenue.com,,,,,,,,409 Client Error: Conflict for url: http://airelibreavenue.com/
http://erichedlund.com,,,,,,,,
http://imperiumstrategiesllc.com,,https://www.facebook.com/ImperiumPublicStrategies,,https://www.linkedin.com/company/imperium-public-strategies,https://www.instagram.com/imperiumpublicstrategies,,,
http://4v21.com,,,https://twitter.com/realDonaldTrump; https://twitter.com/share; https://twitter.com/richardwolffedc,,,https://www.youtube.com/user/watch,,
http://intfloors.com,,,,,,,,
http://norconindustries.net,4808392324; 5555555555,,,,,,,
http://tic-texas.com,,https://www.facebook.com/TICSugarLand,,https://www.linkedin.com/company/texas-inpatient-consultants-lllp,https://www.instagram.com/texas_inpatient_consultants,,,
http://trihealthbalance.com,,,,,,,,"HTTPConnectionPool(host='trihealthbalance.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC85A0>: Failed to resolve 'trihealthbalance.com' ([Errno 11002] getaddrinfo failed)""))"
http://bathpeople.com,,,,,,,,403 Client Error: Forbidden for url: https://bathpeople.com/
http://bubongstore.com,,,,,,,,"HTTPConnectionPool(host='bubongstore.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCBAC0>: Failed to resolve 'bubongstore.com' ([Errno 11001] getaddrinfo failed)""))"
http://cedarwork.org,,,,,,,,
http://helixapartments.com,,,,,,,,"HTTPConnectionPool(host='helixapartments.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000020DBADCB9B0>, 'Connection to helixapartments.com timed out. (connect timeout=15)'))"
http://richardsservicecenter.com,,,,,,,,404 Client Error: Not Found for url: http://richardsservicecenter.com/
http://epertase.com,,,,,,,,"HTTPConnectionPool(host='epertase.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC9480>: Failed to resolve 'epertase.com' ([Errno 11001] getaddrinfo failed)""))"
http://id44.com,,,,,,,,"HTTPConnectionPool(host='id44.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC9BF0>: Failed to resolve 'id44.com' ([Errno 11002] getaddrinfo failed)""))"
http://laflosd.com,,,,,,,,"HTTPConnectionPool(host='laflosd.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC99D0>: Failed to resolve 'laflosd.com' ([Errno 11001] getaddrinfo failed)""))"
http://lifeofbtc.org,,https://www.facebook.com/Sterling-Council-605921499827431,,,https://www.instagram.com/life.of.btc,,,
http://openairchair.com,80120798,,,,,,,
http://sushirawsf.com,,,,,,,,
http://verve-medical.com,,,,,,,,
http://jaredshavelson.com,,,https://twitter.com/jaredshavelson,,https://www.instagram.com/jaredshavelson,,,
http://lgcountryschool.com,8474384834,,,,,,,
http://wanakenapinecone.wordpress.com,3153094040,https://www.facebook.com/profile.php,,,,,,
http://clevelandheightsapartments.com,,,,,,,,
http://highqualitypcs.com,,,,,,,,"HTTPConnectionPool(host='highqualitypcs.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCB570>: Failed to resolve 'highqualitypcs.com' ([Errno 11002] getaddrinfo failed)""))"
http://tylerteaches.com,,,,,,,,
http://86fest.com,,https://www.facebook.com/TeamTopakRacing; https://www.facebook.com/86FEST; https://www.facebook.com/CarsWithoutLimits; https://www.facebook.com/events,,,https://www.instagram.com/socalsd86; https://www.instagram.com/86fest; https://www.instagram.com/azfrs86,,,
http://elijahvest.com,,,,,,,,"HTTPConnectionPool(host='elijahvest.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000020DBADC9150>, 'Connection to elijahvest.com timed out. (connect timeout=15)'))"
http://hannacho.com,,,,,,,,"HTTPConnectionPool(host='hannacho.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC99D0>: Failed to resolve 'hannacho.com' ([Errno 11001] getaddrinfo failed)""))"
http://jasonheltonrealestate.com,,,,,,,,
http://kathymetzinc.com,,,https://cdn1.brivityidx.com/assets,,,,"'123 Main St, Anytown'",
http://platformtemizlik.com,,,,,,,,404 Client Error: Not Found for url: http://platformtemizlik.com/
http://shmstudios.com,,,,,,,,
http://westtubingcompany.com,8283898823,https://www.facebook.com/westtubingcompany,,,https://www.instagram.com/west_tubing_company,,,
http://advance-tcc.com,,,,,,,,"HTTPConnectionPool(host='advance-tcc.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC99D0>: Failed to resolve 'advance-tcc.com' ([Errno 11001] getaddrinfo failed)""))"
http://bluestreakgrinding.com,,,,,,,,
http://tashahmoore.com,,,,,,,,404 Client Error: Not Found for url: https://tashahmoore.com/
http://thejewishheritagefoundation.com,,,,,,,,404 Client Error: Not Found for url: https://thejewishheritagefoundation.com/
http://veritassynergetic.com,,,,,,,,"HTTPConnectionPool(host='veritassynergetic.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC99D0>: Failed to resolve 'veritassynergetic.com' ([Errno 11001] getaddrinfo failed)""))"
http://wellbaum-apiaries.business.site,,,,,,,,404 Client Error: Not Found for url: http://wellbaum-apiaries.business.site/
http://aroostooktechnologies.com,+1207762; 2077629321,,,,,,"Address: 4 Airport Drive  Presque Isle, ME 04769",
http://branchedoakmarina.com,,https://www.facebook.com/Branched-Oak-Marina-155307791173595,,,,,,
http://brandibaileyphotos.com,,,,,,,,"HTTPConnectionPool(host='brandibaileyphotos.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCA250>: Failed to resolve 'brandibaileyphotos.com' ([Errno 11002] getaddrinfo failed)""))"
http://daylilyhealth.org,,https://www.facebook.com/daylilyhealth,,https://www.linkedin.com/company/daylilyhealth,https://www.instagram.com/daylilyhealth,,,
http://woodstocklodge246.org,,,,,,,,"HTTPConnectionPool(host='woodstocklodge246.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCBAC0>: Failed to resolve 'woodstocklodge246.org' ([Errno 11001] getaddrinfo failed)""))"
http://burkeoppenheim.com,,,,,,,,"HTTPConnectionPool(host='burkeoppenheim.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCAE00>: Failed to resolve 'burkeoppenheim.com' ([Errno 11001] getaddrinfo failed)""))"
http://eringallagher.wordpress.com,,https://www.facebook.com/pages,https://twitter.com/eringallagher,,,,how it happened:,
http://snugharborca.com,,,,,,,,"HTTPConnectionPool(host='snugharborca.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC85A0>: Failed to resolve 'snugharborca.com' ([Errno 11001] getaddrinfo failed)""))"
http://successoilco.com,8004519865; 8189749623,,,,,,"8306 Wilshire Blvd, #566, Berverly Hills, CA 90211, US",
http://thermalpd.com,,,,https://www.linkedin.com/company/thermalprocessdevelopment,,,,
http://emergencyinternational.org,,,,,,,,
http://foxtrailerservice.com,2544343927,https://www.facebook.com/foxtrailerservice,https://www.x.com/foxtrailer_,,,,,
http://nomadicbearproductions.com,8314207008,,,https://www.linkedin.com/in/chris-mcgilvray-91204bb,https://www.instagram.com/nomadic.bear,,,
http://powersfamilymedicine.com,+1248482; 12484826222; +1248987,https://www.facebook.com/powersmedicine,,,,,,
http://themacks.wordpress.com,,,,,,,,
http://timothylee.us,,,,https://www.linkedin.com/in/timothylee-us,,,,
http://nu-imagepainting.com,,,,,,,,"HTTPConnectionPool(host='nu-imagepainting.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCAAD0>: Failed to resolve 'nu-imagepainting.com' ([Errno 11001] getaddrinfo failed)""))"
http://southsidedentalcare-dentalclinic.business.site,,,,,,,,404 Client Error: Not Found for url: http://southsidedentalcare-dentalclinic.business.site/
http://citadelurban.com,2108984777,https://www.facebook.com/profile.php,,,https://www.instagram.com/citadelurban,,,
http://coopster.org,,,https://twitter.com/share,,,,,
http://directjet.com,,https://www.facebook.com/Direct-Jet-Charter-LLC-123777037688095,,,,,"507 EDWARDIA DRIVE GREENSBORO, NC  27409",
http://sacreativedesign.com,,,,,,,,
http://yjlashstudio.com,,https://www.facebook.com/yjlash,,,https://www.instagram.com/yjlashstudio,,,
http://sanfranciscowinecenter.com,,,,,,,,
http://sceniclandscaping.net,,,,,,,,"HTTPConnectionPool(host='sceniclandscaping.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC9D00>: Failed to resolve 'sceniclandscaping.net' ([Errno 11001] getaddrinfo failed)""))"
http://techsynario.com,,,,,,,,"HTTPConnectionPool(host='techsynario.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC8490>: Failed to resolve 'techsynario.com' ([Errno 11002] getaddrinfo failed)""))"
http://temploebenezerweslaco.com,,,,,,,,
http://cotherix.com,,,,,,,,"HTTPConnectionPool(host='cotherix.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCBAC0>: Failed to resolve 'cotherix.com' ([Errno 11001] getaddrinfo failed)""))"
http://leahyfamilydentistry.com,9193634204,https://www.facebook.com/leahyfamilydentistry,https://my.dentrix.com/0035230; https://twitter.com/LeahyDentistry,,,,,
http://ohanacrm.com,,,,,,,,
http://pd2llc.com,,,,,,,,"HTTPConnectionPool(host='pd2llc.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCB240>: Failed to resolve 'pd2llc.com' ([Errno 11001] getaddrinfo failed)""))"
http://romesportshalloffame.com,,,,,,,,
http://studiobsalon.net,,,,,,,,"HTTPConnectionPool(host='studiobsalon.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967F00>: Failed to resolve 'studiobsalon.net' ([Errno 11001] getaddrinfo failed)""))"
http://aristacons.com,28578990009; 1857899; 2857899; 3857899; 18578990009; 38578990009,https://www.facebook.com/delaware,https://twitter.com/delaware,,,,,
http://sbmobilenails.com,,,,,,,,
http://aether-multimedia-llc.business.site,,,,,,,,404 Client Error: Not Found for url: http://aether-multimedia-llc.business.site/
http://aspecialtouchflorist.net,,,,,,,,"HTTPConnectionPool(host='aspecialtouchflorist.net', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x0000020DBA9679B0>, 'Connection to aspecialtouchflorist.net timed out. (connect timeout=15)'))"
http://cowpaddyfudge.wordpress.com,,,,,,,,
http://maquez-kennelz.business.site,,,,,,,,404 Client Error: Not Found for url: http://maquez-kennelz.business.site/
http://tax-masters.net,,,,,,,,"HTTPConnectionPool(host='tax-masters.net', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967790>: Failed to resolve 'tax-masters.net' ([Errno 11002] getaddrinfo failed)""))"
http://ticketsregina.com,,,,,,,,403 Client Error: Forbidden for url: http://ticketsregina.com/
http://abujaluxuryhome.com,,,,,,,,"HTTPConnectionPool(host='abujaluxuryhome.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCBDF0>: Failed to resolve 'abujaluxuryhome.com' ([Errno 11001] getaddrinfo failed)""))"
http://belozapp.com,,,,,,,,"HTTPConnectionPool(host='belozapp.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADC96A0>: Failed to resolve 'belozapp.com' ([Errno 11001] getaddrinfo failed)""))"
http://harmonystarkennel.com,,,,,,,,404 Client Error: Not Found for url: https://harmonystarkennel.com/
http://homesforsalescv.com,,,,,,,,"HTTPSConnectionPool(host='homesforsalescv.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1028)')))"
http://1stamc.com,+18009444072; +16264836281; +16264836280,https://www.facebook.com/1stAMC,,https://www.linkedin.com/in/susan-and-manuel-perez-44933012,,,,
http://abbevillecalendar.com,,,,,,,,
http://apollostreams.com,,,,,,,,403 Client Error: Forbidden for url: https://apollostreams.com/
http://fitfeetflorida.com,8135636458; 7278245100; 8136451993; 813645199,https://www.facebook.com/FitFeetForLifeFootandAnkle,,,,,,
http://kaylabeehler.com,,,,https://www.linkedin.com/in/kayla-beehler-61691410a,https://www.instagram.com/kb_designs,,,
http://parisfumc.org,,,,,,,,"HTTPConnectionPool(host='parisfumc.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967BD0>: Failed to resolve 'parisfumc.org' ([Errno 11001] getaddrinfo failed)""))"
http://jointguard.com,,,,,,,,
http://kusbeautyusa.com,,,,,,,,409 Client Error: Conflict for url: http://kusbeautyusa.com/
http://logansquarelaundry.com,,,,,,,,"HTTPConnectionPool(host='logansquarelaundry.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967570>: Failed to resolve 'logansquarelaundry.com' ([Errno 11001] getaddrinfo failed)""))"
http://mogreenway.com,,,,,,,,
http://al-advertising-diet-store.com,,,,,,,,"HTTPConnectionPool(host='al-advertising-diet-store.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967CE0>: Failed to resolve 'al-advertising-diet-store.com' ([Errno 11001] getaddrinfo failed)""))"
http://artworkbydoyle.com,,,,,,,,"HTTPConnectionPool(host='artworkbydoyle.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967F00>: Failed to resolve 'artworkbydoyle.com' ([Errno 11002] getaddrinfo failed)""))"
http://bc-hinger.com,,,,,,,,"HTTPConnectionPool(host='bc-hinger.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967DF0>: Failed to resolve 'bc-hinger.com' ([Errno 11001] getaddrinfo failed)""))"
http://beautyblueprintllc.com,,,,,,,,"HTTPConnectionPool(host='beautyblueprintllc.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA9679B0>: Failed to resolve 'beautyblueprintllc.com' ([Errno 11001] getaddrinfo failed)""))"
http://bookkeepinglogic.com,,,,,,,"17770 Monterey Rd Suite C Morgan Hill, CA  95037",
http://neomedia-dg.com,+19152012695,https://www.facebook.com/neomedia.dg,,https://www.linkedin.com/company/neomedia-design-group,https://www.instagram.com/neomedia.dg,https://www.youtube.com/user/NeomediaDesignGroup,,
http://reveportraits.com,,,,,,,,"HTTPConnectionPool(host='reveportraits.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967F00>: Failed to resolve 'reveportraits.com' ([Errno 11001] getaddrinfo failed)""))"
http://rustyskate.com,,,,,,,,409 Client Error: Conflict for url: http://rustyskate.com/
http://shootmethevin.com,8775122555,,,,,,4 Wheel Drive,
http://3lechesbake.com,,,,,,,,403 Client Error: Forbidden for url: https://3lechesbake.com/
http://baypointlabs.com,7077476081,,,,,,"685 Stone Rd Suite 9, Benicia, CA 94510, United States Of America",
http://bigtransformerbushings.com,1330493,,,,,,"4321 STRAUSSER ST. NW, NORTH CANTON, OH 44720",
http://feltgoodmusic.com,,,,,,,,404 Client Error: Not Found for url: https://feltgoodmusic.com/
http://lionsteelstructuresco.com,,,,,,,,"HTTPConnectionPool(host='lionsteelstructuresco.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967790>: Failed to resolve 'lionsteelstructuresco.com' ([Errno 11001] getaddrinfo failed)""))"
http://royaltycleaningva.co,,,,,,,,"HTTPConnectionPool(host='royaltycleaningva.co', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA9678A0>: Failed to resolve 'royaltycleaningva.co' ([Errno 11001] getaddrinfo failed)""))"
http://sherricornett.com,,,,,,,,
http://childcarecompany.org,,,,,,,,
http://kathrynsonmoonlake.com,,,,,,,,
http://periogel.net,,,,,,,,403 Client Error: Forbidden for url: https://periogel.net/
http://prashnercpa.com,,https://www.facebook.com/Barbara-Prashner-CPA-PC-128144142015,,https://www.linkedin.com/in/barbara-prashner-cpa-p-c-8914127,,,,
http://whittiershuttle.com,1907350; //19073506010; 1888257,,,,,,,
http://aetheradvisors.com,,,,https://www.linkedin.com/in/julie-ryan-3a46504,,,,
http://ageanabrett.com,,,,,,,,"HTTPSConnectionPool(host='ageanasart.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x0000020DBB783250>: Failed to resolve 'ageanasart.com' ([Errno 11001] getaddrinfo failed)""))"
http://crossroadsrvpk.com,,,,,,,,"HTTPConnectionPool(host='crossroadsrvpk.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCB9B0>: Failed to resolve 'crossroadsrvpk.com' ([Errno 11001] getaddrinfo failed)""))"
http://fightguard.net,,,,,,,,
http://nationalcapitalfitday.com,,,,,,,,"HTTPConnectionPool(host='nationalcapitalfitday.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCB9B0>: Failed to resolve 'nationalcapitalfitday.com' ([Errno 11001] getaddrinfo failed)""))"
http://ordercrustandbuns.com,,,,,,,,"HTTPConnectionPool(host='ordercrustandbuns.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA9678A0>: Failed to resolve 'ordercrustandbuns.com' ([Errno 11001] getaddrinfo failed)""))"
http://seattlecandle.com,,,,,,,,
http://theneedlehouse.com,77005522; 17135229704,,,,,,2422 Tangley Street,
http://allstarbp.com,,https://www.facebook.com/allstarsimulators,https://www.twitter.com/allstarbp,,https://www.instagram.com/allstarsimulators,https://www.youtube.com/channel/UC7H2JPOdOX_9jCVT3mHBaGg,"2180 Satellite Blvd, STE 400",
http://dallassurgicalgroup.com,2146672; 2143506672,,,,,,,
http://daveandtracy.org,,,,,,,,"HTTPConnectionPool(host='daveandtracy.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCA690>: Failed to resolve 'daveandtracy.org' ([Errno 11001] getaddrinfo failed)""))"
http://garagedoor-repair-waynenj.com,9733197770,,,,,,"1591 Alps Rd; 1591 Alps Rd Wayne , New Jersey 07470 USA; Our Address: 1591 Alps Rd, Wayne, NJ 07470, USA",
http://jshs-tn.utk.edu,+18659741000; 37996974; +18659749493,https://www.facebook.com/tnjrscihum,https://twitter.com/UTK_PREP,,https://www.instagram.com/utk_prep,,1502 Cumberland Avenue,
http://jtheater.com,,,,,,,,
http://randrdance.com,8435039616,https://www.facebook.com/676206005802894,,,https://www.instagram.com/randr_dance,https://www.youtube.com/channel/UC4HqgwjOnFXfGU_eHbT8OgQ,,
http://sbstransportllc.com,,https://www.facebook.com/101932885163238,,,https://www.instagram.com/sbstransportllc,,,
http://when2heartsbeatas1.org,,,,,,,,"HTTPConnectionPool(host='when2heartsbeatas1.org', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967F00>: Failed to resolve 'when2heartsbeatas1.org' ([Errno 11001] getaddrinfo failed)""))"
http://abreakdisabilityandrespite.com,4050010; 0428280,,,,,,,
http://aestatix.com,,,https://twitter.com/aestatix,https://www.linkedin.com/company/aestatix,https://www.instagram.com/aestatix,,,
http://cadottfamilyrestaurant.com,7159780027; %207159780027; 7150027,https://www.facebook.com/cadottfamilyrestaurant,,,https://www.instagram.com/cadottfamilyrestaurant,,,
http://figureitoutagency.com,,,,,https://www.instagram.com/figureitoutagency,,,
http://galleongc.com,,,,,,,,"HTTPConnectionPool(host='galleongc.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBADCA140>: Failed to resolve 'galleongc.com' ([Errno 11001] getaddrinfo failed)""))"
http://jadynbags.com,,,,,,,,403 Client Error: Forbidden for url: https://jadynbags.com/
http://liverpoolchurch.com,,,,,,,,
http://cwenergyusa.com,+14809981694,https://www.facebook.com/cwenergyusa,https://www.twitter.com/cwenergyusa1,https://www.linkedin.com/company/cwenergy,,,,
http://indiyoung.com,,,,https://www.linkedin.com/in/indiyoung,https://www.instagram.com/indiyoung_,https://www.youtube.com/user/watch,,
http://newasianjuyuan.com,7635958888,,,,,,"693 Winnetka Ave N, Golden Valley, MN 55427",
http://simplicitymovers.com,,,,,,,,"HTTPConnectionPool(host='simplicitymovers.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x0000020DBA967570>: Failed to resolve 'simplicitymovers.com' ([Errno 11001] getaddrinfo failed)""))"
http://smartdivorcestrategy.com,,,,https://www.linkedin.com/in/lauramiolla,https://www.instagram.com/thebrainwisecoach,,,
http://tandoorrestaurants.com,,https://www.facebook.com/tandoorgrill,,,https://www.instagram.com/tandoor_indianslc,,,
http://tribeofdantours.com,,,,,,,,
http://boyettrecovery.com,,,,,,,,
http://erikashome.com,7046020219; 7045761671,,,,,,"5925 Carnegie Blvd., Suite 250; 5925 Carnegie Blvd., Suite 250 , Charlotte , NC 28209",
http://hbcofrochester.org,217%20491%203343,https://www.facebook.com/JesuslovesRochester,,,,,,
